Date,10,11,13,14,16,18,19,1,20,21,23,25,26,27,28,29,2,32,35,37,39,3,41,42,43,45,46,47,49,4,6,7,8,9
2015-07-12,29.2688333333,29.69425,30.6559583333,30.7180416667,28.887,30.1595,30.1046666667,30.63575,30.7326666667,29.79475,30.637625,32.2076666667,30.8449583333,31.7012083333,31.7531666667,30.4910416667,28.805625,31.1215,29.518,28.4411666667,30.2942916667,30.0147083333,29.4596666667,30.0517916667,29.5410416667,31.8305416667,30.8997916667,32.3257083333,31.244625,30.5431666667,31.139875,29.804875,31.3837083333,31.6528333333
2015-07-13,29.7920416667,30.1725416667,30.76775,30.9545416667,29.0091666667,30.698125,29.924875,31.1091666667,31.200625,30.3799583333,31.3115,32.9559166667,31.3596666667,32.4164583333,32.177625,30.6599166667,29.6822083333,31.2096666667,29.9057916667,28.727375,30.7390416667,30.246375,30.2337916667,30.3926666667,30.007125,32.2152916667,31.5990416667,33.0405416667,31.4344166667,30.8007916667,31.2827916667,30.1795416667,31.6094583333,32.071375
2015-07-14,29.2897083333,29.766875,30.3617083333,30.6373333333,28.5663333333,29.930125,29.2033333333,29.9014166667,30.5276666667,29.7605,30.3875416667,33.2815416667,30.678625,31.3157916667,30.63225,30.1997916667,29.619875,30.7752083333,29.6481666667,28.5269583333,30.478875,30.2385416667,29.6860416667,29.7969166667,29.47325,31.8564583333,31.0560833333,33.3635833333,30.4975,29.69425,30.651,29.9792916667,30.3167083333,30.9347083333
2015-07-15,26.5150416667,29.1734583333,27.303875,30.161125,25.678125,26.6706666667,26.4156666667,27.8761666667,30.100625,27.67575,27.0526666667,32.87075,29.8693333333,28.0262916667,28.734375,29.7051666667,29.4664583333,29.8930833333,27.4297916667,25.2952916667,27.5947916667,29.1895833333,29.274875,29.0367083333,26.723875,31.0267916667,27.881125,32.9342916667,27.8864166667,27.6559583333,29.8522916667,29.419625,28.110625,28.3605
2015-07-16,28.2077916667,26.214625,29.3759583333,27.6310833333,27.8248333333,28.8814583333,28.405375,29.834,26.9740833333,28.8115833333,29.5809166667,31.2820833333,27.2089166667,30.0594166667,31.1574166667,26.9959166667,26.4402083333,27.8262083333,28.6932916667,27.1655416667,29.019125,26.4770416667,26.2246666667,25.97275,28.7003333333,28.3336666667,30.0646666667,31.2748333333,29.9824166667,29.5149166667,27.4373333333,26.9910833333,30.4183333333,30.5441666667
2015-07-17,29.1435,29.058375,30.7470416667,29.2155833333,28.9385833333,30.1019583333,29.3625416667,31.04675,30.2972916667,29.7476666667,30.2836666667,32.659375,30.1877916667,32.4889583333,32.1820416667,29.8029166667,28.5475,29.8924166667,29.4968333333,28.1962916667,29.7655416667,28.5955416667,29.1879166667,28.87475,29.89475,30.5184583333,31.021625,32.7307083333,31.5800416667,30.759125,30.0201666667,28.4507083333,31.7265416667,31.8787916667
2015-07-18,29.30325,29.4414166667,30.6330833333,30.392375,28.7461666667,30.1909583333,29.4829583333,30.3809166667,30.225375,29.3316666667,29.9535416667,33.642125,30.557875,32.5002083333,32.0419583333,30.1027083333,28.9297916667,30.72775,29.26075,27.49125,29.9195833333,29.4340833333,28.9865416667,29.4527916667,30.0720833333,31.1537083333,30.2374583333,33.7841666667,31.2995,30.2959583333,30.4267083333,29.424625,31.0022083333,31.4633333333
2015-07-19,29.237875,27.2535416667,30.227,28.7169166667,28.5015416667,29.615625,29.4855833333,30.5237916667,28.0125833333,29.368,29.6461666667,31.9300416667,28.195875,32.0575416667,31.1967083333,27.748875,26.9661666667,27.9206666667,29.5467083333,27.5222916667,29.461625,27.4067083333,27.2715,27.00675,29.7205416667,29.385625,29.966125,31.9697916667,30.6074583333,30.2515416667,28.21075,27.8219583333,30.62725,31.0129583333
2015-07-20,30.0569166667,28.9279583333,30.5202083333,29.64,29.1070833333,30.4997916667,29.6795,31.0306666667,30.1304166667,30.551125,30.944,32.7997916667,30.9525833333,32.1664583333,31.8493333333,30.0680416667,28.445,30.3706666667,30.4960416667,28.9116666667,30.868875,29.3737083333,29.688,29.4029166667,30.4413333333,31.331875,31.4552916667,32.845125,30.8874583333,30.5295,30.269875,28.987,31.0237083333,31.6704583333
2015-07-21,29.5349166667,29.1919583333,29.61,28.8422916667,27.8710833333,30.1571666667,29.035,29.96925,29.8747916667,29.745125,30.302125,32.2005416667,29.294625,31.3423333333,30.9189166667,29.5049583333,29.352,28.837,29.7287916667,27.7665,30.3753333333,28.458375,29.1870416667,28.5869583333,29.968,31.0265,30.900375,32.3107083333,30.1725833333,29.7202916667,29.65225,28.199375,30.0260833333,30.474375
2015-07-22,27.3465833333,28.5591666667,27.4115,28.852125,26.2364166667,28.1606666667,26.2296666667,28.0850833333,29.4579166667,27.8455,27.0667083333,31.676875,28.942125,29.6459583333,29.2323333333,28.7519166667,27.597125,28.879875,27.6673333333,25.6475,28.1005833333,27.7812083333,28.44025,27.8575,27.4143333333,30.0740833333,27.5389166667,31.7034583333,27.6717916667,28.0780416667,28.6266666667,28.0662916667,28.16675,28.9339166667
2015-07-23,24.96025,28.2780833333,25.5687916667,28.5189166667,25.0522083333,25.43275,24.7745416667,25.3964166667,28.9140833333,25.535375,25.1197083333,31.484875,28.2765416667,26.29125,26.2450416667,27.9718333333,27.573875,27.7456666667,25.0124166667,24.4345416667,26.0262916667,27.9167916667,28.0706666667,27.3135833333,24.9100833333,29.731125,24.9490833333,31.4569166667,25.724375,25.5009583333,28.387375,28.066125,25.8667083333,26.305625
2015-07-24,25.8994166667,26.90425,26.352125,28.2900416667,25.356625,26.3774583333,25.9093333333,27.0308333333,27.886625,26.66175,26.0357083333,31.4615416667,28.0194583333,26.751625,27.7254583333,27.5869583333,26.3826666667,27.9025,26.5014166667,24.770125,26.9787916667,27.6070416667,26.95825,27.20725,25.8185833333,28.9845416667,26.005375,31.4362083333,26.9242083333,26.7896666667,28.119625,27.5925833333,27.3050833333,27.3930416667
2015-07-25,27.9778333333,28.6211666667,29.2142916667,29.2109583333,28.1676666667,28.6078333333,28.1342916667,29.5423333333,29.678,28.3369583333,28.5757916667,32.8697916667,30.0813333333,29.4941666667,30.7425416667,29.1836666667,27.1839583333,29.7023333333,28.4714166667,26.576875,28.7112916667,28.7052083333,28.6726666667,28.781125,28.2992083333,30.1312083333,28.7444166667,33.001125,29.8414583333,29.3819166667,29.3209166667,28.4979166667,29.9029583333,30.405375
2015-07-26,28.4186666667,29.1316666667,30.1255,29.8539166667,28.22825,29.2592083333,29.3374583333,30.260875,29.6556666667,29.3654166667,29.7240833333,33.4733333333,30.8775,30.1795833333,30.74675,29.7749583333,28.31825,29.83275,29.4451666667,27.941375,28.9984583333,29.1008333333,28.9670833333,29.364375,29.1012916667,31.686625,29.807875,33.615125,30.4669166667,29.97575,30.0053333333,28.8676666667,30.6920416667,30.8128333333
2015-07-27,26.912125,29.2874166667,28.450375,29.9811666667,26.7735,27.6325833333,26.742625,28.061875,29.8863333333,27.4794583333,26.7727916667,33.3588333333,30.3572083333,28.3916666667,28.332125,29.5377083333,28.3677083333,30.1915,27.443875,25.9760833333,27.494125,29.077125,28.6365416667,29.202875,26.8625833333,31.2132916667,26.9195833333,33.4799583333,28.4033333333,27.8727916667,29.783625,28.9325416667,28.43,28.632375
2015-07-28,28.2699166667,30.3671666667,29.68275,30.879,28.1292916667,29.2430833333,28.5355416667,30.3517916667,31.256875,29.591,28.654375,34.1255416667,31.047125,30.6704583333,30.7928333333,30.3343333333,29.4424166667,30.8659166667,29.87125,28.0554583333,28.8420416667,30.0377916667,29.978125,29.9239583333,28.2810833333,31.74175,28.3865833333,34.260125,30.3361666667,30.0664166667,30.6606666667,29.835625,30.4003333333,30.5676666667
2015-07-29,27.0840833333,27.2945416667,28.7052916667,28.326625,26.8410416667,28.3512083333,27.5808333333,28.3094166667,27.743875,27.6491666667,27.5981666667,31.9510833333,27.798,29.9224583333,28.8583333333,27.3896666667,27.6920833333,28.3372916667,28.2644583333,26.6087083333,28.1295416667,27.2584583333,26.6985,26.905375,27.477125,28.5791666667,27.7422083333,31.9725416667,28.9420833333,28.318125,27.942875,27.684,29.259875,29.4812083333
2015-07-30,28.496375,26.700875,29.149625,27.8806666667,27.5510833333,29.2407083333,28.782375,29.92525,27.8676666667,29.076625,29.45325,31.9109166667,28.348875,30.5929583333,30.2495,27.5815,27.5530833333,28.435625,29.8015833333,27.7952083333,29.289625,27.2110416667,26.9007916667,27.2875416667,28.6454166667,28.2396666667,29.3695833333,31.9403333333,30.2867916667,29.95475,28.1344583333,26.949125,30.319875,30.560125
2015-07-31,27.1245416667,28.00775,28.4209583333,28.284625,26.4495833333,27.7228333333,27.3374583333,28.26975,28.5864583333,27.7027083333,28.2921666667,32.4362916667,29.195625,28.8675416667,28.649,29.0592083333,26.260125,29.1645,28.2558333333,26.738375,27.7875833333,27.1485,27.5929166667,28.30575,27.3257083333,29.4189583333,29.1719583333,32.5491666667,28.86025,28.1742916667,28.912875,27.8657916667,29.2375,29.06875
2015-08-01,27.4359583333,28.345875,29.1517083333,28.2792916667,27.2247916667,27.933125,27.823375,28.9539583333,28.4604166667,27.6754583333,28.8044166667,32.4957916667,29.706625,29.49425,29.109,28.577125,26.42825,29.2107083333,27.624625,27.2167083333,27.6852083333,27.5154166667,27.338875,27.79975,27.616875,29.4311666667,29.4575416667,32.6163333333,29.5547916667,28.960125,28.698875,27.6050833333,29.8689583333,29.4663333333
2015-08-02,27.5836666667,28.7510833333,29.9635833333,29.4295833333,28.6262083333,28.65175,29.312875,30.00025,29.209,28.3128333333,29.408375,33.3301666667,30.775,30.9175833333,30.1360833333,29.4539583333,27.3260833333,29.6788333333,28.071875,27.6749583333,28.3644583333,28.5200416667,27.8915833333,28.8798333333,28.025625,30.79425,29.9726666667,33.4824583333,30.7417083333,29.8972083333,29.593375,28.5992916667,30.5762083333,30.5019166667
2015-08-03,27.6507916667,28.373125,30.1222916667,29.04375,28.8625,28.9194166667,28.8170416667,30.5828333333,28.7367916667,28.5934166667,30.1233333333,33.0748333333,30.271125,31.3024166667,30.5986666667,29.1115833333,27.1715833333,29.4207083333,28.2770833333,27.9584583333,28.2964166667,27.9103333333,27.2997916667,28.4025416667,28.1450416667,30.221,30.2322083333,33.2114583333,31.26675,30.3055,29.2019166667,27.97625,31.3320833333,31.0689166667
2015-08-04,28.9084583333,28.1825833333,31.365625,29.4493333333,30.7306666667,30.4238333333,29.9340833333,32.055625,28.86675,30.1650416667,31.4170833333,33.2670416667,31.116125,33.1023333333,32.266625,29.4003333333,27.9246666667,29.6356666667,29.5577916667,29.4734166667,30.0377083333,28.7401666667,27.6060833333,28.961625,29.251625,30.93775,31.32275,33.3490416667,32.5055416667,31.7915833333,29.734875,28.6003333333,32.5885833333,32.0994583333
2015-08-05,28.5973333333,27.4148333333,30.3231666667,27.7800833333,28.3815,30.0187083333,29.2795416667,30.3880416667,27.5132083333,29.5939583333,30.6295833333,32.36175,28.5157083333,32.1095416667,30.6007916667,27.6917083333,27.1485,28.5347083333,29.475875,27.9591666667,29.7760416667,26.8417916667,26.9099583333,27.29075,29.1297083333,29.0655416667,30.647625,32.4929166667,30.6877916667,29.9363333333,27.6307916667,26.9629166667,30.8010416667,30.7343333333
2015-08-06,25.0097916667,29.2696666667,26.245875,28.9457916667,24.1015416667,24.9587916667,24.9021666667,25.3782083333,29.67225,25.5849583333,25.4400416667,32.1923333333,29.6459166667,26.4372083333,26.2008333333,29.161625,29.1694166667,29.7785416667,25.1899166667,23.74175,25.864875,28.8694166667,29.0759583333,28.849625,25.1470416667,30.391625,25.714625,32.1336666667,25.7035833333,25.422875,29.1318333333,28.3889583333,25.900375,26.7454583333
2015-08-07,26.3137083333,27.656875,27.0629583333,27.8865416667,25.1615,26.4089583333,26.2402083333,27.18475,28.1532083333,26.8212916667,27.041,31.37125,27.860375,27.2306666667,27.7910416667,27.1762083333,27.7442916667,28.4415833333,26.7362083333,25.421625,26.7394166667,27.09425,27.6540416667,26.9912083333,26.2431666667,28.0687916667,26.9948333333,31.327625,27.2552083333,26.9433333333,27.7997916667,27.3635833333,27.4955416667,27.62
2015-08-08,28.19175,26.1575,29.467125,26.55125,27.8064166667,28.675875,28.2360833333,29.8340833333,26.8702916667,28.8450833333,29.4273333333,30.7519583333,27.3610416667,30.5929166667,30.5614166667,27.3709583333,26.0809583333,28.141625,28.5917916667,27.4440833333,28.51675,26.4951666667,26.1632083333,27.1030833333,28.4764583333,28.22425,29.4869583333,30.72625,29.815875,29.6112916667,27.2791666667,26.0930416667,30.0597916667,30.157
2015-08-09,29.1823333333,28.493625,31.0355833333,28.33125,29.1827083333,30.15625,30.3228333333,31.364125,29.5893333333,29.7629583333,31.0531666667,32.5425833333,30.41675,32.512375,32.0955416667,29.467125,28.3044583333,29.3015,29.9080833333,28.7035,29.7260416667,28.0907083333,28.312,28.8880416667,29.52,30.432125,31.0004583333,32.6372083333,31.5225416667,31.047625,29.021875,27.6700833333,31.8195833333,31.787625
2015-08-10,28.6235416667,29.8027083333,30.674,29.8643333333,28.9359583333,29.6024166667,29.1232083333,29.953625,30.3106666667,29.58425,30.603625,33.278375,31.1999583333,31.8515833333,30.40075,29.962125,29.3482083333,30.2177916667,29.3249583333,28.59975,29.3730416667,29.449375,29.3211666667,29.7626666667,29.137625,31.790375,30.8400833333,33.3552916667,30.828375,30.035375,30.0704166667,28.9144166667,30.7905833333,30.757625
2015-08-11,26.929375,28.3280416667,27.710375,28.560875,25.7489166667,27.1422083333,27.0306666667,28.071625,28.6939583333,27.77825,27.8209166667,32.411,28.425625,28.3025416667,29.359375,28.4099166667,27.9264583333,29.37275,27.1804166667,25.96225,27.8504583333,28.0262083333,27.7627916667,28.076875,26.987125,29.679625,27.9567083333,32.464125,28.2379583333,27.8514166667,28.5546666667,27.9364166667,28.678,28.5899583333
2015-08-12,27.2682916667,28.611125,28.9860416667,28.487625,27.0127916667,27.8587083333,27.6742916667,28.7959583333,29.8030416667,27.6510416667,28.7248333333,32.7765,30.5125416667,29.3001666667,29.0710416667,29.3787083333,27.9019166667,29.9580416667,27.7300833333,26.832375,27.4912083333,27.9500833333,28.275375,28.862,27.737375,29.6813333333,29.4429583333,32.8479166667,29.5115833333,28.653625,29.1804166667,28.016375,29.79475,29.2255
2015-08-13,25.9031666667,26.9340833333,27.916125,27.6519166667,26.1735833333,26.4600416667,26.2623333333,27.738625,27.329375,26.9232916667,27.7841666667,31.8273333333,28.7520416667,28.425,28.3875,27.56125,25.8648333333,27.914,26.3309583333,25.6158333333,26.589625,26.507625,25.7803333333,27.0027916667,26.3491666667,28.6162916667,28.0033333333,31.8905833333,28.2145833333,27.435,27.6285,26.490375,28.3813333333,28.2096666667
2015-08-14,27.427,27.1572083333,28.7907083333,27.5914583333,26.983875,27.8872916667,27.531,28.4418333333,28.0675,27.794125,28.688125,32.0634583333,29.4639166667,29.7084166667,29.0502083333,28.08875,26.733375,28.1687083333,27.435625,26.9547083333,28.0142916667,26.8535416667,26.602,27.325125,27.635875,29.187,28.9593333333,32.13725,28.806375,28.06,27.78675,26.6800416667,28.8897916667,29.2800416667
2015-08-15,27.1121666667,27.8020833333,28.6660416667,27.808375,26.71825,27.40575,26.9557083333,28.0202083333,28.2174166667,27.6275416667,27.8474166667,31.9455833333,29.0284583333,29.424625,28.5557916667,28.026875,27.4207916667,28.2456666667,27.6624583333,26.652625,27.369,27.2215416667,27.2365833333,27.4309583333,27.2843333333,29.28825,28.1921666667,32.0165416667,28.37975,27.9870833333,28.2446666667,27.110875,28.6376666667,28.7309583333
2015-08-16,25.99075,24.7254166667,27.279,25.7571666667,25.2655416667,26.3932083333,26.1725833333,26.4194583333,25.2066666667,26.3290416667,26.2024583333,30.0395416667,25.5385,27.7698333333,27.2390833333,25.6947083333,24.3910833333,25.319875,26.382,25.4709166667,26.419125,25.13875,24.4965416667,25.23375,26.2717083333,26.944,26.297625,30.0317083333,26.7893333333,26.2090833333,25.9282916667,25.2415833333,26.7409583333,27.4950833333
2015-08-17,23.1213333333,24.1864583333,24.2955,24.8277083333,22.6731666667,23.2214166667,22.883375,23.8287083333,24.76425,23.904875,22.957375,28.8222083333,25.0284583333,23.8852916667,24.5002916667,25.1504583333,23.8625833333,25.1428333333,23.3144583333,22.4704583333,24.2425416667,24.120875,24.172,24.5099166667,23.0165833333,26.4754583333,23.1646666667,28.7854166667,23.6718333333,23.5764583333,25.2253333333,24.4969583333,23.9320416667,25.16
2015-08-18,25.3635416667,26.0378333333,26.0969583333,26.70475,24.71075,25.2269583333,25.4643333333,26.5652916667,27.2552916667,26.3319166667,25.7599166667,30.281,27.6077916667,26.3715833333,27.2261666667,26.9519166667,26.458375,27.561125,26.1686666667,24.7575416667,25.9507916667,26.6151666667,26.865375,26.7462916667,25.5192916667,28.0214166667,25.82575,30.2603333333,26.5053333333,26.3759166667,26.9744583333,26.4808333333,26.6783333333,27.695
2015-08-19,26.49575,25.264625,27.406625,26.369125,25.552125,26.6951666667,26.182875,26.8020833333,26.2122083333,26.7664583333,26.8249583333,29.51925,26.3172083333,27.9311666667,27.52275,25.7860833333,25.375875,26.369375,26.9131666667,25.6819166667,27.0414583333,25.9723333333,25.7211666667,25.9083333333,26.7716666667,27.098,27.0654583333,29.4308333333,27.062625,26.9068333333,26.311,25.7862083333,27.3809166667,27.8020416667
2015-08-20,25.5377083333,26.0140833333,26.7870416667,27.0899583333,24.9687083333,25.8205,25.6205833333,26.5076666667,27.0880833333,26.1520416667,26.4316666667,30.0305833333,27.636,27.2883333333,26.9996666667,26.8864166667,25.861875,27.4879583333,26.0094583333,24.7755,26.2058333333,26.625375,26.422375,26.6577083333,25.4749583333,27.8494166667,26.518625,29.9812916667,26.5625833333,26.1727083333,27.0469583333,26.475625,26.83175,26.79475
2015-08-21,25.949375,26.112875,27.3677083333,27.1002083333,25.515875,26.073125,26.4070833333,27.1795416667,26.5989583333,26.774,26.9422916667,30.358625,27.317875,28.2721666667,27.9679583333,26.383875,25.4736666667,27.001125,26.4184583333,25.1349166667,26.440125,26.4143333333,25.85775,26.2485416667,26.251,27.26375,27.1384583333,30.3641666667,27.5702083333,26.7819583333,26.60975,26.220375,27.664875,27.8827916667
2015-08-22,25.8581666667,27.9344583333,28.2940416667,28.451125,26.596125,26.3255833333,26.5033333333,27.8094166667,28.68275,27.2244166667,27.5771666667,31.5595,29.116375,28.748375,28.0976666667,28.3744583333,27.5295833333,29.1431666667,27.0275416667,26.1685,26.3930416667,28.0439166667,27.9485,27.8782916667,25.9645833333,29.945375,27.874625,31.607125,27.6068333333,27.5890416667,28.4699583333,27.737875,28.4084166667,28.3380833333
2015-08-23,25.2824166667,27.3262916667,26.237625,28.211875,24.6897916667,25.533875,25.3026666667,26.557125,27.791,26.279625,26.2281666667,31.5215,28.0054583333,26.67625,27.447,27.2383333333,27.1401666667,27.9911666667,25.69975,24.6608333333,26.0207083333,26.79975,26.599875,27.074375,25.2015,28.4719583333,26.351625,31.6107083333,26.1222083333,26.0685833333,27.47675,27.582125,26.5347916667,27.0653333333
2015-08-24,26.2485833333,27.3648333333,27.6018333333,27.6910416667,25.8386666667,26.6718333333,26.61525,27.1145,28.0712083333,26.5897083333,27.6163333333,31.307875,28.9103333333,27.769875,27.8532083333,27.5368333333,26.879375,28.0116666667,26.387375,25.6897083333,26.7366666667,27.0755416667,27.030625,27.1755416667,26.3915833333,28.5962916667,27.8695,31.3449583333,27.5858333333,26.8678333333,27.7365416667,27.365625,27.8415416667,27.534125
2015-08-25,22.25525,25.0294583333,24.703625,25.54625,22.64875,22.8690416667,23.221375,23.7890416667,25.45475,22.963125,24.3605416667,29.8255,26.6192083333,24.46525,24.1214583333,25.3990833333,24.2572083333,25.4053333333,22.8339166667,22.16225,22.629,24.5970416667,24.2083333333,24.8451666667,22.8415,26.0585833333,24.864375,29.8749583333,24.4212916667,23.6723333333,25.2712083333,25.2285833333,24.6054166667,24.0317083333
2015-08-26,21.0792083333,22.9995833333,23.8672916667,23.7588333333,21.8059166667,21.8054166667,22.272375,22.8562916667,22.959875,21.8595416667,23.117625,28.388625,24.8410833333,23.6575833333,22.91725,23.5899166667,21.9184583333,24.3317916667,21.4438333333,21.0437083333,21.5965416667,22.3827916667,21.5611666667,22.9819583333,21.747,24.0839583333,23.589875,28.4168333333,23.5637083333,22.6743333333,23.1264166667,23.0814583333,23.6359583333,22.8695416667
2015-08-27,23.2752916667,24.4365416667,25.2239583333,24.9356666667,23.3122083333,23.397,23.511875,24.88475,24.74825,23.660125,24.916875,29.421,26.8060416667,25.422625,25.271,24.7070416667,23.3795416667,25.9715416667,23.3561666667,22.8908333333,23.321125,24.0180416667,22.8992916667,24.5962916667,23.3904583333,25.4605416667,24.9129583333,29.4807083333,24.920375,24.7367916667,24.8371666667,24.0110416667,25.3670416667,24.890125
2015-08-28,25.26575,26.2729166667,27.1382083333,26.753375,25.4836666667,25.734125,25.7395833333,26.661125,26.7572083333,25.9612083333,26.912625,30.6335,28.37925,27.753625,27.1731666667,26.9750833333,25.7311666667,26.9378333333,25.2924166667,25.433875,25.5435416667,26.0648333333,25.1274166667,26.333375,25.708875,27.85525,27.0672083333,30.711875,27.1139166667,26.5630833333,26.7329583333,25.8027083333,27.3257916667,27.312125
2015-08-29,24.4518333333,25.7928333333,26.1363333333,25.0020416667,24.0179166667,25.0886666667,24.6934583333,25.3909583333,26.1985416667,24.758875,25.28575,29.5346666667,25.6215,25.4682916667,25.6509583333,25.6782916667,25.6228333333,25.6292083333,25.080125,23.6347083333,25.213625,24.2195416667,25.369125,24.577125,24.9175833333,26.8522916667,25.5113333333,29.5449583333,25.4090833333,25.250875,25.3552916667,24.7182083333,25.59825,25.834125
2015-08-30,21.6388333333,25.0555416667,23.31075,24.8245833333,21.1165833333,22.0334583333,22.0364583333,22.4664166667,25.8401666667,22.4013333333,21.850125,29.489875,25.49325,22.6710416667,22.7942916667,25.5188333333,24.6975,25.1369583333,22.0976666667,21.3605416667,22.1637083333,24.5163333333,24.35175,24.6496666667,21.5992916667,26.1235416667,21.9764166667,29.4795,22.574875,22.3704166667,25.3440833333,24.19175,22.8926666667,23.3500416667
